store_name,store_address,store_address_fix1,store_address_fix2,store_address_final,address2
왕십리역  ,서울특별시 성동구 왕십리로 326 (도선동)02-758-8900,서울특별시 성동구 왕십리로 326 ,서울특별시 성동구 왕십리로 326 ,서울특별시 성동구 왕십리로 326 ,서울특별시성동구왕십리로326
엔터식스한양대  ,서울특별시 성동구 행당동 왕십리로 241 B1층02-758-8846,서울특별시 성동구 행당동 왕십리로 241 B1층02-758-8846,서울특별시 성동구 행당동 왕십리로 241 B1층,서울특별시 성동구 행당동 왕십리로 241 B1층,서울특별시성동구행당동왕십리로241B1층
한양대  ,서울특별시 성동구 왕십리로 225 (행당동)02-758-8015,서울특별시 성동구 왕십리로 225 ,서울특별시 성동구 왕십리로 225 ,서울특별시 성동구 왕십리로 225 ,서울특별시성동구왕십리로225
엔터식스  ,서울특별시 성동구 왕십리광장로 17 (행당동)02-2200-6250,서울특별시 성동구 왕십리광장로 17 ,서울특별시 성동구 왕십리광장로 17 ,서울특별시 성동구 왕십리광장로 17 ,서울특별시성동구왕십리광장로17
성수이마트  ,서울특별시 성동구 뚝섬로 379 (성수동2가) 이마트 성수점02-758-8282,서울특별시 성동구 뚝섬로 379 ,서울특별시 성동구 뚝섬로 379 ,서울특별시 성동구 뚝섬로 379 ,서울특별시성동구뚝섬로379
효창공원앞역  ,"서울특별시 용산구 백범로 313 (효창동, 용산 롯데캐슬 센터포레)02-3272-3837",서울특별시 용산구 백범로 313 ,서울특별시 용산구 백범로 313 ,서울특별시 용산구 백범로 313 ,서울특별시용산구백범로313
이태원역  ,서울특별시 용산구 이태원로 188 (이태원동)02-798-9780,서울특별시 용산구 이태원로 188 ,서울특별시 용산구 이태원로 188 ,서울특별시 용산구 이태원로 188 ,서울특별시용산구이태원로188
한강진역R  ,서울특별시 용산구 이태원로 252 (한남동)02-797-3556,서울특별시 용산구 이태원로 252 ,서울특별시 용산구 이태원로 252 ,서울특별시 용산구 이태원로 252 ,서울특별시용산구이태원로252
용산역써밋R  ,"서울특별시 용산구 한강대로 69 (한강로2가, 용산푸르지오써밋)02-749-3550",서울특별시 용산구 한강대로 69 ,서울특별시 용산구 한강대로 69 ,서울특별시 용산구 한강대로 69 ,서울특별시용산구한강대로69
이촌  ,서울특별시 용산구 이촌로 276 (이촌동)02-3785-3518,서울특별시 용산구 이촌로 276 ,서울특별시 용산구 이촌로 276 ,서울특별시 용산구 이촌로 276 ,서울특별시용산구이촌로276
신용산역  ,"서울특별시 용산구 한강대로 95 (한강로2가, 래미안용산)02-794-3487",서울특별시 용산구 한강대로 95 ,서울특별시 용산구 한강대로 95 ,서울특별시 용산구 한강대로 95 ,서울특별시용산구한강대로95
용산파크타워  ,"서울특별시 용산구 서빙고로 67 (용산동5가, 파크타워)02-3785-3386",서울특별시 용산구 서빙고로 67 ,서울특별시 용산구 서빙고로 67 ,서울특별시 용산구 서빙고로 67 ,서울특별시용산구서빙고로67
남영동  ,서울특별시 용산구 한강대로 275 (갈월동)02-3275-3320,서울특별시 용산구 한강대로 275 ,서울특별시 용산구 한강대로 275 ,서울특별시 용산구 한강대로 275 ,서울특별시용산구한강대로275
한남동R  ,서울특별시 용산구 독서당로 94 (한남동)070-7831-9088,서울특별시 용산구 독서당로 94 ,서울특별시 용산구 독서당로 94 ,서울특별시 용산구 독서당로 94 ,서울특별시용산구독서당로94
서울타워  ,서울특별시 용산구 남산공원길 105 (용산동2가) YTN서울타워 1층02-319-3246,서울특별시 용산구 남산공원길 105 ,서울특별시 용산구 남산공원길 105 ,서울특별시 용산구 남산공원길 105 ,서울특별시용산구남산공원길105
서울역동자동  ,서울특별시 용산구 한강대로 372 (동자동)02-758-8734,서울특별시 용산구 한강대로 372 ,서울특별시 용산구 한강대로 372 ,서울특별시 용산구 한강대로 372 ,서울특별시용산구한강대로372
이태원거리  ,"서울특별시 용산구 이태원로 213, 1,2층 (한남동)02-758-8622","서울특별시 용산구 이태원로 213, 1,2층 ","서울특별시 용산구 이태원로 213, 1,2층 ","서울특별시 용산구 이태원로 213, 1,2층 ","서울특별시용산구이태원로213,1,2층"
순천향입구  ,서울특별시 용산구 대사관로 67 (한남동)02-758-8600,서울특별시 용산구 대사관로 67 ,서울특별시 용산구 대사관로 67 ,서울특별시 용산구 대사관로 67 ,서울특별시용산구대사관로67
숙대  ,서울특별시 용산구 청파로47길 57 (청파동3가)02-758-8191,서울특별시 용산구 청파로47길 57 ,서울특별시 용산구 청파로47길 57 ,서울특별시 용산구 청파로47길 57 ,서울특별시용산구청파로47길57
동빙고  ,서울특별시 용산구 장문로 12 (동빙고동)02-798-8262,서울특별시 용산구 장문로 12 ,서울특별시 용산구 장문로 12 ,서울특별시 용산구 장문로 12 ,서울특별시용산구장문로12
숙대입구역  ,서울특별시 용산구 한강대로 291 (갈월동)02-758-8377,서울특별시 용산구 한강대로 291 ,서울특별시 용산구 한강대로 291 ,서울특별시 용산구 한강대로 291 ,서울특별시용산구한강대로291
용산아이파크몰  ,서울특별시 용산구 한강대로23길 5502-2012-2907,서울특별시 용산구 한강대로23길 5502-2012-2907,서울특별시 용산구 한강대로23길 55,서울특별시 용산구 한강대로23길 55,서울특별시용산구한강대로23길55
동부이촌동  ,서울특별시 용산구 이촌로 198 (이촌동)02-758-8368,서울특별시 용산구 이촌로 198 ,서울특별시 용산구 이촌로 198 ,서울특별시 용산구 이촌로 198 ,서울특별시용산구이촌로198
상봉  ,"서울특별시 중랑구 상봉로 131 (상봉동, 상봉 듀오트리스 주상복합)02-438-5223",서울특별시 중랑구 상봉로 131 ,서울특별시 중랑구 상봉로 131 ,서울특별시 중랑구 상봉로 131 ,서울특별시중랑구상봉로131
중랑역  ,서울특별시 중랑구 망우로30길 3 (상봉동)02-758-8935,서울특별시 중랑구 망우로30길 3 ,서울특별시 중랑구 망우로30길 3 ,서울특별시 중랑구 망우로30길 3 ,서울특별시중랑구망우로30길3
중랑구청  ,서울특별시 중랑구 신내로 7202-758-8887,서울특별시 중랑구 신내로 7202-758-8887,서울특별시 중랑구 신내로 72,서울특별시 중랑구 신내로 72,서울특별시중랑구신내로72
사가정역  ,서울특별시 중랑구 면목로 31002-758-8823,서울특별시 중랑구 면목로 31002-758-8823,서울특별시 중랑구 면목로 310,서울특별시 중랑구 면목로 310,서울특별시중랑구면목로310
상봉역  ,"서울특별시 중랑구 망우로 307, ,3,4번지 (상봉동)02-758-8486","서울특별시 중랑구 망우로 307, ,3,4번지 ","서울특별시 중랑구 망우로 307, ,3,4번지 ","서울특별시 중랑구 망우로 307, ,3,4번지 ","서울특별시중랑구망우로307,,3,4번지"
묵동이마트  ,"서울특별시 중랑구 동일로 932, 묵동이마트 B1층 (묵동)02-758-8370","서울특별시 중랑구 동일로 932, 묵동이마트 B1층 ","서울특별시 중랑구 동일로 932, 묵동이마트 B1층 ","서울특별시 중랑구 동일로 932, 묵동이마트 B1층 ","서울특별시중랑구동일로932,묵동이마트B1층"
소노캄고양  ,경기도 고양시 일산동구 장항동 1755 031-921-3840,경기도 고양시 일산동구 장항동 1755 031-921-3840,경기도 고양시 일산동구 장항동 1755 031-921-3840,경기도 고양시 일산동구 장항동 1755 ,경기도고양시일산동구장항동1755
일산애니골DT  ,경기도 고양시 일산동구 무궁화로 294 (풍동)031-903-3601,경기도 고양시 일산동구 무궁화로 294 ,경기도 고양시 일산동구 무궁화로 294 ,경기도 고양시 일산동구 무궁화로 294 ,경기도고양시일산동구무궁화로294
동국대일산병원  ,경기도 고양시 일산동구 식사동 814 경기도 고양시 일산동구 동국로 27031-961-9180,경기도 고양시 일산동구 식사동 814 경기도 고양시 일산동구 동국로 27031-961-9180,경기도 고양시 일산동구 식사동 814 경기도 고양시 일산동구 동국로 27031-961-9180,경기도 고양시 일산동구 식사동 814 경기도 고양시 일산동구 동국로 27,경기도고양시일산동구식사동814경기도고양시일산동구동국로27
일산풍동DT  ,경기도 고양시 일산동구 백마로 475 (풍동)031-903-3461,경기도 고양시 일산동구 백마로 475 ,경기도 고양시 일산동구 백마로 475 ,경기도 고양시 일산동구 백마로 475 ,경기도고양시일산동구백마로475
백석중앙로  ,경기도 고양시 일산동구 강송로 33 (백석동)031-849-6688,경기도 고양시 일산동구 강송로 33 ,경기도 고양시 일산동구 강송로 33 ,경기도 고양시 일산동구 강송로 33 ,경기도고양시일산동구강송로33
일산식사  ,경기도 고양시 일산동구 위시티2로11번길 31 (식사동)031-968-8814,경기도 고양시 일산동구 위시티2로11번길 31 ,경기도 고양시 일산동구 위시티2로11번길 31 ,경기도 고양시 일산동구 위시티2로11번길 31 ,경기도고양시일산동구위시티2로11번길31
풍산이마트  ,경기도 고양시 일산동구 무궁화로 237 (중산동)031-977-8795,경기도 고양시 일산동구 무궁화로 237 ,경기도 고양시 일산동구 무궁화로 237 ,경기도 고양시 일산동구 무궁화로 237 ,경기도고양시일산동구무궁화로237
백석역DT  ,"경기도 고양시 일산동구 중앙로 1054, 1층 (백석동)031-903-8618","경기도 고양시 일산동구 중앙로 1054, 1층 ","경기도 고양시 일산동구 중앙로 1054, 1층 ","경기도 고양시 일산동구 중앙로 1054, 1층 ","경기도고양시일산동구중앙로1054,1층"
백석  ,경기도 고양시 일산동구 중앙로 1059 (백석동)031-907-6755,경기도 고양시 일산동구 중앙로 1059 ,경기도 고양시 일산동구 중앙로 1059 ,경기도 고양시 일산동구 중앙로 1059 ,경기도고양시일산동구중앙로1059
라페스타광장  ,경기도 고양시 일산동구 중앙로1275번길 38-9 (장항동)031-908-8625,경기도 고양시 일산동구 중앙로1275번길 38-9 ,경기도 고양시 일산동구 중앙로1275번길 38-9 ,경기도 고양시 일산동구 중앙로1275번길 38-9 ,경기도고양시일산동구중앙로1275번길38-9
일산백마  ,경기도 고양시 일산동구 일산로 237 (마두동)031-904-7968,경기도 고양시 일산동구 일산로 237 ,경기도 고양시 일산동구 일산로 237 ,경기도 고양시 일산동구 일산로 237 ,경기도고양시일산동구일산로237
웨스턴돔B  ,경기도 고양시 일산동구 정발산로 24 (장항동)031-931-5283,경기도 고양시 일산동구 정발산로 24 ,경기도 고양시 일산동구 정발산로 24 ,경기도 고양시 일산동구 정발산로 24 ,경기도고양시일산동구정발산로24
마두역  ,경기도 고양시 일산동구 중앙로 1191 (장항동)031-907-6482,경기도 고양시 일산동구 중앙로 1191 ,경기도 고양시 일산동구 중앙로 1191 ,경기도 고양시 일산동구 중앙로 1191 ,경기도고양시일산동구중앙로1191
일산동구청  ,"경기도 고양시 일산동구 정발산로 이스턴시티 38번지 116,117호031-904-7521","경기도 고양시 일산동구 정발산로 이스턴시티 38번지 116,117호031-904-7521","경기도 고양시 일산동구 정발산로 이스턴시티 38번지 116,117호031-904-7521","경기도 고양시 일산동구 정발산로 이스턴시티 38번지 116,117호","경기도고양시일산동구정발산로이스턴시티38번지116,117호"
과천DT  ,경기도 과천시 중앙로 277 (중앙동)02-504-3497,경기도 과천시 중앙로 277 ,경기도 과천시 중앙로 277 ,경기도 과천시 중앙로 277 ,경기도과천시중앙로277
과천이마트  ,경기도 과천시 별양상가3로 11 이마트 1층(별양동)02-758-8033,경기도 과천시 별양상가3로 11 이마트 1층,경기도 과천시 별양상가3로 11 이마트 1층,경기도 과천시 별양상가3로 11 이마트 1층,경기도과천시별양상가3로11이마트1층
과천  ,"경기도 과천시 중앙로 129, 고려빌딩 1층 (중앙동)02-758-8369","경기도 과천시 중앙로 129, 고려빌딩 1층 ","경기도 과천시 중앙로 129, 고려빌딩 1층 ","경기도 과천시 중앙로 129, 고려빌딩 1층 ","경기도과천시중앙로129,고려빌딩1층"
광명하안대로  ,경기도 광명시 범안로 1036 (하안동)02-897-3672,경기도 광명시 범안로 1036 ,경기도 광명시 범안로 1036 ,경기도 광명시 범안로 1036 ,경기도광명시범안로1036
철산역  ,경기도 광명시 철산로 15 (철산동)02-3666-9765,경기도 광명시 철산로 15 ,경기도 광명시 철산로 15 ,경기도 광명시 철산로 15 ,경기도광명시철산로15
광명역  ,"경기도 광명시 양지로 16 (일직동, 광명역써밋플레이스)02-898-3617",경기도 광명시 양지로 16 ,경기도 광명시 양지로 16 ,경기도 광명시 양지로 16 ,경기도광명시양지로16
광명소하DT  ,경기도 광명시 오리로 361 (소하동)02-898-3671,경기도 광명시 오리로 361 ,경기도 광명시 오리로 361 ,경기도 광명시 오리로 361 ,경기도광명시오리로361
광명소하  ,경기도 광명시 금하로 464 (소하동)02-897-3386,경기도 광명시 금하로 464 ,경기도 광명시 금하로 464 ,경기도 광명시 금하로 464 ,경기도광명시금하로464
광명사거리역  ,경기도 광명시 광명로 907 (광명동)02-2619-3389,경기도 광명시 광명로 907 ,경기도 광명시 광명로 907 ,경기도 광명시 광명로 907 ,경기도광명시광명로907
철산로데오  ,경기도 광명시 디지털로 17 (철산1동) 가림빌딩02-2689-3192,경기도 광명시 디지털로 17 ,경기도 광명시 디지털로 17 ,경기도 광명시 디지털로 17 ,경기도광명시디지털로17
광명하안  ,경기도 광명시 범안로 1060 (하안동)02-758-8825,경기도 광명시 범안로 1060 ,경기도 광명시 범안로 1060 ,경기도 광명시 범안로 1060 ,경기도광명시범안로1060
광명철산  ,경기도 광명시 오리로 865 (철산동)02-2625-5466,경기도 광명시 오리로 865 ,경기도 광명시 오리로 865 ,경기도 광명시 오리로 865 ,경기도광명시오리로865
경기광주신현DT  ,경기도 광주시 오포읍 태재로 37 031-717-3566,경기도 광주시 오포읍 태재로 37 031-717-3566,경기도 광주시 오포읍 태재로 37 031-717-3566,경기도 광주시 오포읍 태재로 37 ,경기도광주시오포읍태재로37
경기광주송정DT  ,경기도 광주시 송정동 12-12외 1필지 031-767-3767,경기도 광주시 송정동 12-12외 1필지 031-767-3767,경기도 광주시 송정동 12-12외 1필지 031-767-3767,경기도 광주시 송정동 12-12외 1필지 ,경기도광주시송정동12-12외1필지
경기광주  ,경기도 광주시 광주대로 35 (경안동)031-765-9893,경기도 광주시 광주대로 35 ,경기도 광주시 광주대로 35 ,경기도 광주시 광주대로 35 ,경기도광주시광주대로35
구리갈매역  ,경기 구리시 경춘북로252 A101 031-572-3631,경기 구리시 경춘북로252 A101 031-572-3631,경기 구리시 경춘북로252 A101 031-572-3631,경기 구리시 경춘북로252 A101 ,경기도구리시경춘북로252A101
구리인창  ,"경기도 구리시 건원대로 67, 1층 (인창동)031-568-8682","경기도 구리시 건원대로 67, 1층 ","경기도 구리시 건원대로 67, 1층 ","경기도 구리시 건원대로 67, 1층 ","경기도구리시건원대로67,1층"
구리돌다리  ,"경기도 구리시 검배로 5, 우진빌딩 (수택동)031-567-8593","경기도 구리시 검배로 5, 우진빌딩 ","경기도 구리시 검배로 5, 우진빌딩 ","경기도 구리시 검배로 5, 우진빌딩 ","경기도구리시검배로5,우진빌딩"
산본사거리  ,경기도 군포시 고산로701 031-392-3638,경기도 군포시 고산로701 031-392-3638,경기도 군포시 고산로701 031-392-3638,경기도 군포시 고산로701 ,경기도군포시고산로701
산본  ,"경기도 군포시 산본로343번길 9, 성진빌딩 1층 (산본동)031-391-8216","경기도 군포시 산본로343번길 9, 성진빌딩 1층 ","경기도 군포시 산본로343번길 9, 성진빌딩 1층 ","경기도 군포시 산본로343번길 9, 성진빌딩 1층 ","경기도군포시산본로343번길9,성진빌딩1층"
산본역  ,"경기도 군포시 번영로 497, 금화프라자 1층 (산본동)031-392-8435","경기도 군포시 번영로 497, 금화프라자 1층 ","경기도 군포시 번영로 497, 금화프라자 1층 ","경기도 군포시 번영로 497, 금화프라자 1층 ","경기도군포시번영로497,금화프라자1층"
산본동  ,"경기도 군포시 산본로 398, 태주빌딩 2층031-398-9447","경기도 군포시 산본로 398, 태주빌딩 2층031-398-9447","경기도 군포시 산본로 398, 태주빌딩 2층031-398-9447","경기도 군포시 산본로 398, 태주빌딩 2층","경기도군포시산본로398,태주빌딩2층"
남양주연평DT  ,경기 남양주시 진접읍 해밀예당1로27 031-529-3642,경기 남양주시 진접읍 해밀예당1로27 031-529-3642,경기 남양주시 진접읍 해밀예당1로27 031-529-3642,경기 남양주시 진접읍 해밀예당1로27 ,경기도남양주시진접읍해밀예당1로27
남양주진접DT  ,경기도 남양주시 진접읍 금강로 1477 031-529-3287,경기도 남양주시 진접읍 금강로 1477 031-529-3287,경기도 남양주시 진접읍 금강로 1477 031-529-3287,경기도 남양주시 진접읍 금강로 1477 ,경기도남양주시진접읍금강로1477
리버사이드팔당DTR  ,경기도 남양주시 와부읍 경강로 772 031-577-3227,경기도 남양주시 와부읍 경강로 772 031-577-3227,경기도 남양주시 와부읍 경강로 772 031-577-3227,경기도 남양주시 와부읍 경강로 772 ,경기도남양주시와부읍경강로772
별내불암로  ,경기도 남양주시 별내5로5번길 15 (별내동)031-575-3328,경기도 남양주시 별내5로5번길 15 ,경기도 남양주시 별내5로5번길 15 ,경기도 남양주시 별내5로5번길 15 ,경기도남양주시별내5로5번길15
평내DT  ,경기도 남양주시 경춘로 1269031-591-5938,경기도 남양주시 경춘로 1269031-591-5938,경기도 남양주시 경춘로 1269031-591-5938,경기도 남양주시 경춘로 1269,경기도남양주시경춘로1269
별내  ,경기도 남양주시 별내중앙로 64 1-2층031-572-1861,경기도 남양주시 별내중앙로 64 1-2층031-572-1861,경기도 남양주시 별내중앙로 64 1-2층031-572-1861,경기도 남양주시 별내중앙로 64 1-2층,경기도남양주시별내중앙로641-2층
평내호평역  ,"경기도 남양주시 늘을1로16번길 25, 성보빌딩 (호평동)031-595-4597","경기도 남양주시 늘을1로16번길 25, 성보빌딩 ","경기도 남양주시 늘을1로16번길 25, 성보빌딩 ","경기도 남양주시 늘을1로16번길 25, 성보빌딩 ","경기도남양주시늘을1로16번길25,성보빌딩"
역곡역DT  ,경기도 부천시 소사구 경인로 485032-349-7884,경기도 부천시 소사구 경인로 485032-349-7884,경기도 부천시 소사구 경인로 485032-349-7884,경기도 부천시 소사구 경인로 485032-349-7884,경기도부천시소사구경인로485032-349-7884
중동이마트  ,경기도 부천시 원미구 석천로 188 (중동)032-327-3356,경기도 부천시 원미구 석천로 188 ,경기도 부천시 원미구 석천로 188 ,경기도 부천시 원미구 석천로 188 ,경기도부천시원미구석천로188
현대중동  ,"경기도 부천시 원미구 길주로 180, 현대백화점부천중동점 중동점 지하1층 (중동)032-623-2872","경기도 부천시 원미구 길주로 180, 현대백화점부천중동점 중동점 지하1층 ","경기도 부천시 원미구 길주로 180, 현대백화점부천중동점 중동점 지하1층 ","경기도 부천시 원미구 길주로 180, 현대백화점부천중동점 중동점 지하1층 ","경기도부천시원미구길주로180,현대백화점부천중동점중동점지하1층"
부천플레이도시  ,경기도 부천시 원미구 조마루로 2 (상동)032-220-7988,경기도 부천시 원미구 조마루로 2 ,경기도 부천시 원미구 조마루로 2 ,경기도 부천시 원미구 조마루로 2 ,경기도부천시원미구조마루로2
송내역  ,"경기도 부천시 원미구 부일로 204, 루치올라빌딩 (상동)032-323-8434","경기도 부천시 원미구 부일로 204, 루치올라빌딩 ","경기도 부천시 원미구 부일로 204, 루치올라빌딩 ","경기도 부천시 원미구 부일로 204, 루치올라빌딩 ","경기도부천시원미구부일로204,루치올라빌딩"
부천  ,"경기도 부천시 원미구 부천로 7, 1,2층 (심곡동)032-612-8531","경기도 부천시 원미구 부천로 7, 1,2층 ","경기도 부천시 원미구 부천로 7, 1,2층 ","경기도 부천시 원미구 부천로 7, 1,2층 ","경기도부천시원미구부천로7,1,2층"
부천상동  ,경기도 부천시 원미구 상동로 87 (상동)032-325-8433,경기도 부천시 원미구 상동로 87 ,경기도 부천시 원미구 상동로 87 ,경기도 부천시 원미구 상동로 87 ,경기도부천시원미구상동로87
판교유스페이스  ,경기도 성남시 분당구 대왕판교로 660 (삼평동)031-724-2501,경기도 성남시 분당구 대왕판교로 660 ,경기도 성남시 분당구 대왕판교로 660 ,경기도 성남시 분당구 대왕판교로 660 ,경기도성남시분당구대왕판교로660
판교알파돔타워  ,경기도 성남시 분당구 판교역로 152 (백현동)031-622-7191,경기도 성남시 분당구 판교역로 152 ,경기도 성남시 분당구 판교역로 152 ,경기도 성남시 분당구 판교역로 152 ,경기도성남시분당구판교역로152
판교아비뉴프랑R  ,"경기도 성남시 분당구 동판교로177번길 25 (삼평동, 판교 호반 써밋 플레이스)031-702-3603",경기도 성남시 분당구 동판교로177번길 25 ,경기도 성남시 분당구 동판교로177번길 25 ,경기도 성남시 분당구 동판교로177번길 25 ,경기도성남시분당구동판교로177번길25
야탑터미널  ,경기도 성남시 분당구 성남대로925번길 16 (야탑동)031-705-3449,경기도 성남시 분당구 성남대로925번길 16 ,경기도 성남시 분당구 성남대로925번길 16 ,경기도 성남시 분당구 성남대로925번길 16 ,경기도성남시분당구성남대로925번길16
분당이매  ,경기도 성남시 분당구 이매로 15 (이매동)031-8017-3439,경기도 성남시 분당구 이매로 15 ,경기도 성남시 분당구 이매로 15 ,경기도 성남시 분당구 이매로 15 ,경기도성남시분당구이매로15
분당율동공원  ,경기도 성남시 분당구 새마을로175번길 4 (율동)031-703-3403,경기도 성남시 분당구 새마을로175번길 4 ,경기도 성남시 분당구 새마을로175번길 4 ,경기도 성남시 분당구 새마을로175번길 4 ,경기도성남시분당구새마을로175번길4
정자동  ,경기도 성남시 분당구 정자로 82 (정자동)031-712-3290,경기도 성남시 분당구 정자로 82 ,경기도 성남시 분당구 정자로 82 ,경기도 성남시 분당구 정자로 82 ,경기도성남시분당구정자로82
판교알파돔시티  ,경기도 성남시 분당구 대왕판교로606번길 10 (백현동 알파돔시티)031-703-3531,경기도 성남시 분당구 대왕판교로606번길 10 ,경기도 성남시 분당구 대왕판교로606번길 10 ,경기도 성남시 분당구 대왕판교로606번길 10 ,경기도성남시분당구대왕판교로606번길10
서판교  ,경기도 성남시 분당구 운중로 132 (운중동)031-8017-1927,경기도 성남시 분당구 운중로 132 ,경기도 성남시 분당구 운중로 132 ,경기도 성남시 분당구 운중로 132 ,경기도성남시분당구운중로132
판교브릿지타워  ,경기도 성남시 분당구 판교로 227번길 6 (삼평동)031-8016-6912,경기도 성남시 분당구 판교로 227번길 6 ,경기도 성남시 분당구 판교로 227번길 6 ,경기도 성남시 분당구 판교로 227번길 6 ,경기도성남시분당구판교로227번길6
판교봇들마을  ,경기도 성남시 분당구 판교로 372 (삼평동)031-8017-7902,경기도 성남시 분당구 판교로 372 ,경기도 성남시 분당구 판교로 372 ,경기도 성남시 분당구 판교로 372 ,경기도성남시분당구판교로372
판교역로  ,경기도 성남시 분당구 판교역로 192번길 14 (삼평동)031-8017-7589,경기도 성남시 분당구 판교역로 192번길 14 ,경기도 성남시 분당구 판교역로 192번길 14 ,경기도 성남시 분당구 판교역로 192번길 14 ,경기도성남시분당구판교역로192번길14
서현  ,경기도 성남시 분당구 황새울로360번길 19 (서현동) 금화빌딩031-8017-8773,경기도 성남시 분당구 황새울로360번길 19 ,경기도 성남시 분당구 황새울로360번길 19 ,경기도 성남시 분당구 황새울로360번길 19 ,경기도성남시분당구황새울로360번길19
판교역  ,"경기도 성남시 분당구 대왕판교로606번길 58, 판교푸르지오월드마크 1층 (삼평동)031-8016-5666","경기도 성남시 분당구 대왕판교로606번길 58, 판교푸르지오월드마크 1층 ","경기도 성남시 분당구 대왕판교로606번길 58, 판교푸르지오월드마크 1층 ","경기도 성남시 분당구 대왕판교로606번길 58, 판교푸르지오월드마크 1층 ","경기도성남시분당구대왕판교로606번길58,판교푸르지오월드마크1층"
미금역사거리  ,경기도 성남시 분당구 성남대로 151 (구미동)031-724-1337,경기도 성남시 분당구 성남대로 151 ,경기도 성남시 분당구 성남대로 151 ,경기도 성남시 분당구 성남대로 151 ,경기도성남시분당구성남대로151
수내로  ,경기도 성남시 분당구 수내로46번길 12 (수내동) 코아빌딩031-715-9708,경기도 성남시 분당구 수내로46번길 12 ,경기도 성남시 분당구 수내로46번길 12 ,경기도 성남시 분당구 수내로46번길 12 ,경기도성남시분당구수내로46번길12
정자역  ,경기도 성남시 분당구 성남대로343번길 12-2 (정자동)031-719-1945,경기도 성남시 분당구 성남대로343번길 12-2 ,경기도 성남시 분당구 성남대로343번길 12-2 ,경기도 성남시 분당구 성남대로343번길 12-2 ,경기도성남시분당구성남대로343번길12-2
분당구청  ,경기도 성남시 분당구 분당로 43 (서현동)031-708-6758,경기도 성남시 분당구 분당로 43 ,경기도 성남시 분당구 분당로 43 ,경기도 성남시 분당구 분당로 43 ,경기도성남시분당구분당로43
뉴코아야탑  ,"경기도 성남시 분당구 야탑로81번길 11, 뉴코아 야탑점 아울렛 1층 (야탑동)031-702-0385","경기도 성남시 분당구 야탑로81번길 11, 뉴코아 야탑점 아울렛 1층 ","경기도 성남시 분당구 야탑로81번길 11, 뉴코아 야탑점 아울렛 1층 ","경기도 성남시 분당구 야탑로81번길 11, 뉴코아 야탑점 아울렛 1층 ","경기도성남시분당구야탑로81번길11,뉴코아야탑점아울렛1층"
미금역  ,경기도 성남시 분당구 돌마로 43 (금곡동) 메디파크빌딩031-714-9753,경기도 성남시 분당구 돌마로 43 ,경기도 성남시 분당구 돌마로 43 ,경기도 성남시 분당구 돌마로 43 ,경기도성남시분당구돌마로43
수내  ,"경기도 성남시 분당구 황새울로 234, 분당트라팰리스 (수내동)031-718-2079","경기도 성남시 분당구 황새울로 234, 분당트라팰리스 ","경기도 성남시 분당구 황새울로 234, 분당트라팰리스 ","경기도 성남시 분당구 황새울로 234, 분당트라팰리스 ","경기도성남시분당구황새울로234,분당트라팰리스"
정자상떼뷰  ,"경기도 성남시 분당구 정자일로213번길 18, 201동 101호(정자동, 성원상떼뷰)031-714-8264","경기도 성남시 분당구 정자일로213번길 18, 201동 101호","경기도 성남시 분당구 정자일로213번길 18, 201동 101호","경기도 성남시 분당구 정자일로213번길 18, 201동 101호","경기도성남시분당구정자일로213번길18,201동101호"
